symbol	CD-coefficient
ADCK2	-0.00661667
ADCY1	0.00414189
ADCY10	-0.00855401
ADCY2	0.01708638
ADCY3	0.00664214
ADCY6	-0.0061164
ADCY7	-0.01431566
ADCY8	-0.0002595
ADCY9	0.02322803
ADCYAP1	0.00065594
ADCYAP1R1	0.0011225
ADD1	0.00891977
ADD2	-0.01319926
ADD3	0.01963058
ADGB	0.00171322
ADGRA2	0.00606158
ADGRA3	0.01858174
ADGRB1	0.00628158
ADGRB2	0.00379614
ADGRB3	0.00478713
ADGRE1	-0.00478792
ADGRE2	-0.01305712
ADGRE3	0.00011506
ADGRE5	-0.00813574
ADGRF1	0.00293943
ADGRF5	0.02587559
ADGRG1	-0.00621154
ADGRG2	-0.02718494
ADGRG3	0.0069727
ADGRG6	-0.01689356
ADGRL1	0.00545652
ADGRL2	0.0105006
ADGRL3	-0.00335021
ADGRL4	0.00704927
ADGRV1	-0.00458269
ADH1A	-0.01530773
ADH1B	-0.00774855
ADH1C	0.00306656
ADH5	-0.00367043
ADH6	-0.01227932
ADH7	-0.01323542
ADI1	0.00504862
ADIPOQ	0.00010215
ADIPOR1	-0.01084134
ADIPOR2	-0.01112432
ADIRF	-0.00291368
ADK	0.00562136
ADM	-0.02787956
ADM2	0.00418127
ADNP	-0.00885789
ADNP2	0.00856225
ADO	0.01023509
ADORA1	-0.00245921
ADORA2B	-0.0083923
ADORA3	-0.00626245
ADPGK	-0.00167059
ADPRH	0.00304874
ADPRM	-0.008487
ADRA1A	-0.00095328
ADRA1B	-0.00196555
ADRA1D	0.00887601
ADRA2A	0.01057073
ADRA2B	-0.00147706
ADRA2C	0.00276675
ADRB1	0.00601212
ADRB2	-0.00375427
ADRB3	-0.00120415
ADRM1	-0.00379881
ADSL	0.00026838
ADSS	-0.01266617
ADTRP	-0.00251604
AEBP1	0.01636475
AEN	-0.00163714
AFAP1	0.00140638
AFDN	6.912e-05
AFDN-DT	-0.00389734
AFF1	-0.00114097
AFF2	-0.008401
AFF3	0.0030577
AFF4	-0.00374129
AFG3L2	0.00833579
AFM	-0.01260505
AFP	0.01341174
AFTPH	-0.00411677
AGA	0.00320006
AGAP1	0.01176936
AGAP2	0.00492232
AGBL2	-0.00612775
AGBL3	-0.00406822
AGBL5	-0.00416853
AGER	-0.00021962
AGFG1	-0.00618639
AGFG2	0.00024458
AGGF1	-0.00213211
AGK	-0.00832672
AGL	-0.00722268
AGMAT	0.00175298
AGO1	0.00339562
AGO2	-0.00695855
AGO3	0.00773737
AGO4	-0.00805661
AGPAT1	-0.00205671
AGPAT2	0.0252106
AGPAT3	-0.00285737
AGPAT4	-9.45e-06
AGPAT5	0.01228414
AGPS	-0.00548339
AGR2	-0.00469201
AGRN	0.00284287
AGRP	0.00116528
AGT	0.03338525
AGTPBP1	-0.00053794
AGTR1	0.00672021
AGTR2	-0.0065682
AGXT	-0.00487134
AHCTF1	-0.00360715
AHCY	-0.00384197
AHCYL1	0.01002588
AHCYL2	0.02625035
AHDC1	0.01244233
AHI1	-0.00369089
AHNAK	-0.00545927
AHNAK2	0.00380933
AHR	-0.00446453
AHSA1	0.00222377
AHSG	0.00356305
AHSP	-0.03124534
AICDA	-0.00316376
AIDA	-0.00660604
AIF1	-0.01163949
AIFM1	-0.00413194
AIM2	0.00458519
AIMP1	0.00319912
AIMP2	0.00934213
AIP	0.00477441
AIPL1	-0.003633
AIRE	0.0064917
AJAP1	0.00055153
AK1	0.03086873
AK2	0.00693554
AK4	0.00507862
AK5	0.00037088
AKAP1	0.00380823
AKAP10	-0.00630573
AKAP11	0.01074644
AKAP12	0.02258786
AKAP13	-0.00028518
AKAP17A	0.00055141
AKAP3	-0.0054956
AKAP4	-0.00150949
AKAP5	-0.00648779
AKAP6	-0.00434812
AKAP7	-0.01977932
AKAP8	-0.00015901
AKAP8L	-0.01630042
AKAP9	-0.00419389
AKIP1	0.00448522
AKIRIN1	-0.00754553
AKR1A1	-0.0015342
AKR1B1	0.02400279
AKR1B10	0.01029715
AKR1C1	0.02264417
AKR1C2	0.03524415
AKR1C3	0.02386252
AKR1C4	-0.01061738
AKR1D1	-0.00596857
AKR7A2	0.00634753
AKR7A3	0.0088012
AKT1	-0.00085699
AKT2	0.00575551
AKT3	-0.00466872
AKTIP	0.00218671
ALAD	-0.01908509
ALAS1	0.00684727
ALAS2	-0.02791943
ALB	0.00701345
ALCAM	-0.03860348
ALDH18A1	0.00355395
ALDH1A1	-0.05101801
ALDH1A2	-0.00140871
ALDH1A3	0.01600726
ALDH1B1	-0.00248441
ALDH1L1	-0.001706
ALDH2	-0.03314293
ALDH3A1	-0.00689356
ALDH3A2	0.01071369
ALDH3B1	0.00025567
ALDH3B2	0.00855522
ALDH4A1	0.00304979
ALDH5A1	-0.02412539
ALDH6A1	0.00551103
ALDH7A1	0.00803091
ALDH8A1	-0.01656913
ALDH9A1	-0.00995684
ALDOA	0.00995774
ALDOB	0.00276284
ALDOC	0.0135675
ALG12	0.0060415
ALG13	-0.00061751
ALG3	0.00318721
ALG5	0.00735906
ALG6	-0.01153647
ALG8	0.00389509
ALK	-0.00243117
ALKBH1	-0.00536184
ALKBH4	0.00134158
ALLC	0.00758752
ALMS1	0.00471382
ALOX12	-0.00463104
ALOX12B	0.00810597
ALOX15	-0.00333362
ALOX15B	0.01689418
ALOX5	0.00258386
ALOX5AP	-0.00170818
ALOXE3	-0.0037855
ALPG	0.00160225
ALPI	0.00795822
ALPK1	-0.00771239
ALPK3	0.00522041
ALPL	0.0167111
ALPP	0.01356874
ALS2CL	-0.00486758
ALX1	0.00834953
ALX3	0.00124094
ALX4	0.00103635
AMACR	-0.00982514
AMBN	-0.00360122
AMBP	0.00261323
AMBRA1	-0.00679985
AMD1	-0.00277723
AMDHD2	0.01638448
AMELX	-0.00425257
AMELY	0.00161703
AMFR	-0.0089984
AMH	0.00064205
AMHR2	0.00231309
AMIGO2	-0.05653138
AMMECR1	-0.0007854
AMN	0.00243752
AMOT	-0.00342325
AMOTL2	0.00381347
AMPD1	0.00955948
AMPD2	-0.00314069
AMPD3	0.00776769
AMPH	0.00845025
AMT	-0.00559779
AMZ2	-0.00014359
ANAPC1	0.0043475
ANAPC10	0.00135874
ANAPC13	0.01047138
ANAPC15	0.00763915
ANAPC2	0.00179554
ANAPC5	0.00297869
ANG	-0.01269382
ANGEL1	-0.00395224
ANGEL2	-0.00136218
ANGPT1	0.00614716
ANGPT2	-0.00286974
ANGPT4	0.00139123
ANGPTL2	0.02089675
ANGPTL3	-0.01145037
ANGPTL4	-0.00448858
ANGPTL7	0.01092231
ANGPTL8	-0.00720157
ANK1	-0.00364044
ANK2	0.03814098
ANK3	0.00569396
ANKEF1	-0.00689523
ANKFY1	-0.00526446
ANKH	-0.00182804
ANKHD1	0.00044769
ANKLE2	-0.00170338
ANKMY1	0.00137563
ANKMY2	-0.00694472
ANKRA2	-0.01517215
ANKRD1	0.00305513
ANKRD10	-0.00399627
ANKRD11	-0.0062789
ANKRD12	-0.00234783
ANKRD17	0.00403996
ANKRD2	0.01048748
ANKRD26	-0.00157341
ANKRD27	-0.00042274
ANKRD28	0.01035978
ANKRD34C	-0.00591239
ANKRD36	-0.00250813
ANKRD36BP2	-0.00097954
ANKRD40	0.0042164
ANKRD40CL	0.00527482
ANKRD46	0.00784661
ANKRD49	0.00880049
ANKRD53	0.00317394
ANKRD55	-0.01107515
ANKRD6	-0.02619797
ANKRD7	-0.00434707
ANKS1A	0.00010854
ANKS1B	-0.00403707
ANKZF1	-0.00656793
ANO1	-0.00440573
ANO10	0.00478758
ANO2	-0.00180562
ANO3	-0.00298722
ANOS1	0.01066916
ANP32A	-0.00291245
ANP32B	0.00668179
ANP32E	0.01773833
ANPEP	-0.01594554
ANTXR1	0.00398149
ANXA1	-0.03835431
ANXA10	-0.03178639
ANXA11	0.01233979
ANXA13	-0.00929814
ANXA2	-0.00956923
ANXA2P2	-0.01484652
ANXA3	0.00227546
ANXA4	0.00226364
ANXA5	0.00422614
ANXA6	0.00932171
ANXA7	0.00364829
ANXA9	0.00700379
AOAH	-0.01373471
AOC1	0.01647978
AOC2	-0.00666608
AOC3	-0.01543724
AOC4P	-0.00702801
AOPEP	-0.01736718
AOX1	-0.01523807
AP1AR	0.0009876
AP1B1	0.00481426
AP1G1	-0.00370363
AP1G2	-0.00220956
AP1M2	0.01083432
AP1S1	0.00992658
AP1S2	0.02464648
AP2A2	0.01303201
AP2B1	-0.00446009
AP2M1	-0.01248121
AP2S1	-0.00578908
AP3B1	0.00304049
AP3B2	0.01050745
AP3D1	0.00310961
AP3M2	0.00493717
AP3S1	-0.00065844
AP3S2	-0.00295942
AP4E1	-0.00474664
AP4M1	0.00377328
AP4S1	0.00127642
AP5M1	-0.00083356
AP5S1	-0.00166122
AP5Z1	0.00335468
APAF1	-0.00369758
APBA1	0.00179564
APBA2	0.00616181
APBA3	0.00349805
APBB1	0.0090719
APBB1IP	0.00879408
APBB2	-0.00383945
APBB3	0.00023724
APC	0.00668479
APC2	0.01809341
APCS	-0.01062131
APEH	0.00557824
APEX1	0.0018908
APEX2	5.36e-06
APH1A	0.00584953
APH1B	-0.00402282
API5	-0.00307573
APIP	-0.00184857
APLNR	0.00853198
APLP1	0.01279976
APLP2	-0.00351892
APMAP	-0.01520787
APOA1	-0.00300948
APOA2	-0.00750573
APOA4	0.01484965
APOB	0.01259492
APOBEC1	-0.00964521
APOBEC2	0.01630935
APOBEC3A	-0.01219151
APOBEC3B	0.01221137
APOBEC3C	-0.01140924
APOBEC3F	0.00242278
APOBEC3G	-0.00962861
APOBR	-0.00499817
APOC1	-0.02002137
APOC2	-0.00458785
APOC3	0.00595436
APOD	0.00279333
APOE	-0.00264688
APOF	-0.00501285
APOH	-0.00131401
APOL1	-0.01795269
APOL2	-0.00842083
APOL3	-0.0101948
APOL5	0.00144066
APOL6	-0.01128847
APOLD1	0.00615055
APOM	-0.00375436
APOO	0.01602786
APOOL	-0.0028449
APP	-0.00618582
APPBP2	0.01257877
APPL1	-0.00451943
APPL2	-0.00026861
APRT	-0.00777234
APTX	-0.00473058
AQP1	-0.01734954
AQP2	0.00271472
AQP3	0.01603769
AQP4	0.00188355
AQP5	0.00170519
AQP6	0.00579069
AQP7	0.00391522
AQP8	0.0121581
AQP9	-0.0267194
AQR	-0.00265045
AR	-0.00655005
ARAF	-4.698e-05
ARAP1	0.0093376
ARAP2	-0.01092545
ARAP3	0.00550822
ARC	0.00376279
ARCN1	-0.00467535
AREG	-0.00763549
AREL1	-0.00502663
ARF1	0.00491988
ARF3	-0.00573652
ARF4	0.00609637
ARF5	-0.00492184
ARF6	-0.01065652
ARFGAP1	0.00865696
ARFGAP2	0.00601109
ARFGAP3	0.00508309
ARFGEF1	-0.00688172
ARFGEF2	-0.00054723
ARFIP1	0.00567954
ARFIP2	0.01335292
ARFRP1	0.01061902
ARG1	0.00516116
ARG2	-0.00247297
ARGLU1	0.00568865
ARHGAP1	0.00036934
ARHGAP10	0.00467726
ARHGAP11A	-0.00301645
ARHGAP12	0.0039615
ARHGAP15	0.01399637
ARHGAP17	0.01155555
ARHGAP19	0.00852909
ARHGAP22	0.00296204
ARHGAP24	-0.00704528
ARHGAP25	-0.01060087
ARHGAP26	-0.00155053
ARHGAP28	0.00774973
ARHGAP29	0.02056858
ARHGAP32	-0.00125355
ARHGAP33	-0.0012158
ARHGAP35	0.00559232
ARHGAP4	-0.00041122
ARHGAP44	0.00833689
ARHGAP45	0.01219575
ARHGAP5	0.0048884
ARHGAP6	-0.00027417
ARHGDIA	-0.00469532
ARHGDIB	0.00047688
ARHGDIG	0.00148705
ARHGEF1	0.00647331
ARHGEF10	0.01753287
ARHGEF10L	0.00575417
ARHGEF11	0.0014344
ARHGEF12	0.00355411
ARHGEF15	0.00210245
ARHGEF16	0.0096511
ARHGEF17	0.00284292
ARHGEF18	0.00893373
ARHGEF2	-0.00089011
ARHGEF26	-0.0045791
ARHGEF28	-0.01546258
ARHGEF3	-0.01218948
ARHGEF38	-0.00054912
ARHGEF4	0.00869032
ARHGEF40	0.01411885
ARHGEF5	0.00549224
ARHGEF6	0.01328186
ARHGEF7	-0.00113417
ARHGEF9	0.00160914
ARID1A	0.0057694
ARID3A	0.0027035
ARID3B	0.00862824
ARID4A	-0.00907432
ARID4B	-0.01274745
ARID5A	-0.00300375
ARID5B	-0.00539248
ARIH1	-0.00883025
ARIH2	-0.00137808
ARL1	-0.00636808
ARL14	-0.00515096
ARL15	-0.00627236
ARL2	0.00794867
ARL2BP	-0.00115856
ARL3	-0.00127085
ARL4A	-0.01675465
ARL4C	-0.00136604
ARL4D	-0.00671645
ARL5A	-0.00081458
ARL6IP1	-0.01392571
ARL6IP4	-0.00195576
ARL6IP5	0.00980618
ARL8B	0.00489701
ARMC1	0.00164852
ARMC4	-0.00112794
ARMC6	0.0009108
ARMC7	-0.00323857
ARMC8	0.00693147
ARMC9	0.00555172
ARMCX1	0.02088684
ARMCX2	0.01901067
ARMCX3	0.01728544
ARMCX4	0.00026089
ARMCX5	0.0141886
ARMCX6	0.01333782
ARMH3	0.0012404
ARMT1	0.00772354
ARNT	0.01165826
ARNT2	-0.00403474
ARNTL	-0.00188705
ARNTL2	-0.00097248
ARPC1A	0.00513816
ARPC1B	-0.00538509
ARPC2	-0.011334
ARPC3	-0.02219229
ARPC4	-0.00547039
ARPC5	-0.00107642
ARPC5L	0.00204517
ARPP19	0.01903603
ARPP21	0.00496677
ARR3	0.00225371
ARRB1	0.01862184
ARRB2	-0.00309212
ARSA	0.0007341
ARSB	-0.0015841
ARSD	-0.00209079
ARSE	-0.00371359
ARSF	-0.00306118
ARSJ	-0.00212486
ART1	0.0019468
ART3	-0.00935854
ART4	-0.00427068
ARTN	0.00871649
ARVCF	0.004557
ASAH1	0.00821044
ASAP1	-0.01785641
ASAP2	0.00993232
ASAP3	0.02246607
ASB1	-0.00221381
ASB13	0.01152815
ASB4	-0.00482151
ASB6	0.00224243
ASB7	-0.00236844
ASB8	-0.00880698
ASB9	0.00093964
ASCC1	0.00298145
ASCC2	-0.00456495
ASCC3	0.00047691
ASCL1	0.01369152
ASCL2	-0.00435404
ASCL3	-0.00569508
ASF1A	0.00342627
ASF1B	0.00293689
ASGR1	-0.00773183
ASGR2	-0.01186334
ASH1L	-0.00271395
ASH2L	0.0043565
ASIC1	0.00036947
ASIC2	-0.00480624
ASIC3	0.00159071
ASIC4	0.00516684
ASIP	0.0025847
ASL	0.00484519
ASMT	-0.00070587
ASMTL	0.0121047
ASMTL-AS1	0.00043866
ASNA1	-0.00335474
ASNS	-0.00551083
ASNSD1	-0.00358617
ASPA	0.01887059
ASPH	0.01901225
ASPHD1	0.01569985
ASPM	-0.01004165
ASPN	0.0130668
ASPSCR1	-0.0016517
ASRGL1	-0.01442372
ASS1	0.03068474
ASTE1	0.0007347
ASTN1	-0.00490596
ASTN2	0.00667952
ASXL1	-0.00610273
ASXL2	0.00089087
ATAD2	0.00074564
ATAD2B	-0.00883609
ATAD3A	0.01110783
ATAD5	-0.0004937
ATAT1	-0.0002589
ATF1	-0.00133195
ATF2	0.00729623
ATF3	0.01086975
ATF4	-0.01244576
ATF5	-0.00683367
ATF6	0.00949905
ATF6B	0.00544282
ATF7	-0.00117289
ATF7IP	-0.00419245
ATF7IP2	-0.00637865
ATG10	-0.00495828
ATG101	-0.00760579
ATG12	-0.01198187
ATG13	-0.00981915
ATG14	-0.01012519
ATG16L1	-0.01033739
ATG2A	0.00429093
ATG2B	-0.00502611
ATG3	-0.02157136
ATG4A	-0.00163164
ATG4B	-0.0084429
ATG5	-0.01145031
ATG7	-0.01381192
ATG9A	-0.00683197
ATIC	0.00301806
ATM	-0.00338467
ATMIN	-0.01906022
ATN1	-0.00124795
ATOH1	0.00139696
ATOX1	0.00329895
ATP10A	0.00011693
ATP10B	0.00065005
ATP10D	-0.00741792
ATP11A	0.00057644
ATP11B	0.0015811
ATP12A	0.00471872
ATP13A1	-8.225e-05
ATP13A2	0.00269466
ATP13A3	-0.00130646
ATP1A1	0.01598253
ATP1A2	0.01760452
ATP1A3	0.00584261
ATP1B1	0.00963081
ATP1B2	-0.00857641
ATP1B3	-0.00203794
ATP1B4	-0.00161998
ATP2A1	0.01785832
ATP2A2	0.01913019
ATP2A3	-0.00102423
ATP2B1	-0.00911401
ATP2B2	-0.00565077
ATP2B3	-0.00195052
ATP2B4	-0.00085302
ATP2C1	0.00043307
ATP2C2	0.002638
ATP4A	0.0082534
ATP4B	-0.00290504
ATP5F1A	0.01369527
ATP5F1B	-0.01110755
ATP5F1C	-0.00054621
ATP5F1D	0.01155497
ATP5F1E	0.00114606
ATP5IF1	0.0122916
ATP5MC1	0.0228389
ATP5MC2	0.00105218
ATP5MC3	0.0006234
ATP5ME	0.00024296
ATP5MF	-0.0026308
ATP5MG	0.00011147
ATP5MPL	0.01131805
ATP5PB	0.01136723
ATP5PD	-0.00058356
ATP5PF	-0.00144685
ATP5PO	0.00060295
ATP6AP1	-0.01524734
ATP6AP2	-0.00790574
ATP6V0A1	0.00487767
ATP6V0A2	-0.00682404
ATP6V0A4	-0.00180049
ATP6V0B	0.00087227
ATP6V0C	-0.00514533
ATP6V0D1	-0.0086583
ATP6V0E1	0.00457852
ATP6V0E2	-0.00528055
ATP6V1A	0.00306347
ATP6V1B1	-0.00282147
ATP6V1B2	-0.00532039
ATP6V1C1	-0.00744629
ATP6V1D	-0.01010638
ATP6V1E1	-0.00027091
ATP6V1F	-0.00736581
ATP6V1G1	0.00432176
ATP6V1H	0.00602189
ATP7A	0.00913979
ATP7B	-0.00293438
ATP8A1	0.00056052
ATP8A2	0.000597
ATP8B1	-0.01054564
ATP8B2	0.00983997
ATP8B3	0.00167064
ATP8B4	-0.02213972
ATP9A	-0.00904303
ATP9B	-0.0048317
ATPAF2	-0.00105503
ATR	-0.0074124
ATRAID	0.01143891
ATRN	-0.00606757
ATRNL1	-0.00344327
ATRX	-0.0095717
ATXN1	0.00109078
ATXN10	0.00279794
ATXN2	-0.00478358
ATXN2L	0.00049217
ATXN3	0.00101992
ATXN3L	-0.00246858
ATXN7	-0.00663672
ATXN7L1	0.00539496
ATXN7L3B	-0.0013722
ATXN8OS	0.0042117
AUH	-0.00524443
AUNIP	-0.00293662
AUP1	-0.00521654
AURKA	0.00932623
AURKAIP1	0.01999427
AURKB	0.00553772
AURKC	-0.00141194
AUTS2	0.01575551
AVEN	-0.00725436
AVIL	-0.00773019
AVL9	0.00859185
AVP	0.00419117
AVPI1	-0.00828234
AVPR1A	0.00035957
AVPR1B	-0.00191313
AVPR2	-0.00251965
AXIN1	-6.551e-05
AXL	-0.00966744
AZGP1	-0.00214926
AZGP1P1	-0.00217508
AZI2	0.00424038
AZIN1	-0.00090082
AZU1	0.00766104
B2M	0.00185433
B3GALNT1	0.00131768
B3GALT1	-0.00218725
B3GALT2	-0.00062821
B3GALT4	0.00328795
B3GALT5	0.00102738
B3GAT1	0.00064407
B3GAT3	0.00275648
B3GNT2	-0.00249095
B3GNT3	-0.00829369
B3GNT4	-0.00210602
B3GNTL1	-0.00029459
B4GALNT1	-0.00172581
B4GALT1	0.00969273
B4GALT2	0.00527466
B4GALT3	0.00618735
B4GALT4	-0.01535033
B4GALT5	-0.00595631
B4GALT6	0.01252096
B4GALT7	-0.00232302
B4GAT1	0.01468763
B9D1	0.00345131
B9D2	0.0028469
BAALC	0.00355797
BAAT	0.00119868
BABAM1	-0.00488678
BABAM2	0.00038479
BACE1	0.0008698
BACE2	0.0104717
BACH1	-0.00610987
BACH2	0.00055023
BAD	-0.00703702
BAG1	-0.000925
BAG2	0.01470539
BAG3	-0.00451114
BAG4	-0.00926904
BAG5	-0.00266171
BAG6	-0.0056894
BAHCC1	0.01896494
BAHD1	0.00493767
BAIAP2	0.00566732
BAIAP2L2	-0.00730415
BAIAP3	0.00617486
BAK1	-0.01286017
BAMBI	-0.00057526
BANF1	0.00602023
BANK1	-0.0050396
BANP	0.01490942
BAP1	-0.00103348
BARD1	0.00492942
BARX1	0.00895051
BARX2	0.00446768
BASP1	0.01419454
BATF	-0.00109531
BATF3	0.00530359
BAX	0.00853729
BAZ1A	-0.00907959
BAZ1B	0.00239525
BAZ2A	-0.00150041
BAZ2B	-0.01055338
BBC3	-0.0001617
BBIP1	0.00275044
BBOF1	0.00060708
BBOX1	-0.00674205
BBS1	0.00200318
BBS10	-0.00593292
BBS4	-0.00123125
BBS7	-0.00020567
BBS9	0.00950393
BBX	0.00689546
BCAM	0.02688558
BCAN	0.00431939
BCAP29	-0.00012911
BCAP31	-0.01686945
BCAR3	0.00267284
BCAS1	-0.0123311
BCAS2	-0.00349992
BCAS3	0.00773182
BCAS4	1.338e-05
BCAT1	0.00970271
BCAT2	0.01712875
BCCIP	0.00556063
BCHE	-0.01484775
BCKDHA	-0.00361775
BCKDHB	0.00286685
BCKDK	0.00127964
BCL10	-0.00473106
BCL11A	-0.00427368
BCL11B	0.00041095
BCL2	0.00314898
BCL2A1	-0.00864964
BCL2L1	-0.01724048
BCL2L10	0.00205207
BCL2L11	-0.00715696
BCL2L13	-0.00834122
BCL2L14	-0.01431093
BCL2L2	0.00032807
BCL3	-0.00492432
BCL6	-0.01906075
BCL7A	-0.00371774
BCL7B	-0.0010635
BCL7C	-0.00068963
BCL9	-0.003971
BCLAF1	-0.0089052
BCO1	-0.00544317
BCOR	-0.00379374
BCORL1	-0.00138628
BCR	0.00236533
BCS1L	0.0058713
BDH1	0.01967237
BDH2	0.00957074
BDKRB1	-0.00267914
BDNF	-0.01891105
BEAN1	-0.00172843
BECN1	0.00069659
BEGAIN	0.0134147
BEND5	0.00649987
BEST1	0.01013215
BEST2	0.00444843
BET1	0.010599
BET1L	-0.00177913
BEX1	-0.00809111
BEX3	0.02782909
BEX4	0.0031314
BFAR	-0.00521496
BFSP1	0.00383792
BFSP2	0.00678166
BGN	0.00850717
BHLHB9	-0.0029685
BHLHE40	0.00533039
BHLHE41	0.00788414
BHMT	-0.00497748
BHMT2	0.00964352
BICC1	0.00866803
BICD1	-0.0100123
BICD2	0.00623666
BICDL1	-0.00036785
BICRA	0.00023716
BICRAL	0.0050867
BID	-0.01037602
BIK	-0.00949079
BIN1	0.0173823
BIN2	0.00094728
BIN3	0.00081924
BIRC2	-0.01143485
BIRC3	-0.01271757
BIRC5	0.00510239
BIRC7	0.00480233
BLCAP	-0.00734948
BLK	-0.00074067
