symbol	CD-coefficient
ADCY1	0.00848831
ADCY10	-0.00032254
ADCY2	0.00411117
ADCY3	0.00708936
ADCY6	0.00268636
ADCY7	0.00650633
ADCY8	-0.00994419
ADCY9	0.02168344
ADCYAP1	-0.00150396
ADCYAP1R1	0.00284072
ADD1	-0.00271143
ADD2	0.00658105
ADD3	-0.01561184
ADGB	-0.00227847
ADGRA2	-0.00052825
ADGRA3	0.00370759
ADGRB1	-0.00246072
ADGRB2	-0.00206433
ADGRB3	-0.00162144
ADGRE1	-0.00251717
ADGRE2	0.0075583
ADGRE3	-0.00162922
ADGRE5	-0.0017852
ADGRF1	-0.00672683
ADGRF5	0.0110958
ADGRG1	-0.00655209
ADGRG2	0.00320113
ADGRG3	0.00649222
ADGRG6	0.00631119
ADGRL1	-0.0010232
ADGRL2	-0.01109719
ADGRL3	0.00500952
ADGRL4	0.01861615
ADGRV1	-0.00079056
ADH1A	0.00666131
ADH1B	0.03918067
ADH1C	0.00450043
ADH5	0.01697282
ADH6	0.01057709
ADH7	-0.00545245
ADI1	0.00078286
ADIPOQ	0.01174594
ADIPOR1	0.00037254
ADIPOR2	0.00700748
ADIRF	0.00085242
ADK	0.0082392
ADM	-0.00418979
ADM2	0.00011333
ADNP	-0.00334501
ADNP2	0.00719379
ADO	0.00659543
ADORA1	-0.00370741
ADORA2B	-0.02119767
ADORA3	-0.00554528
ADPGK	0.00717814
ADPRH	0.00217022
ADPRM	0.00610783
ADRA1A	-2.358e-05
ADRA1B	-0.00393622
ADRA1D	0.00049661
ADRA2A	-0.00172941
ADRA2B	-0.00305304
ADRA2C	0.00571515
ADRB1	0.00129823
ADRB2	-0.00435458
ADRB3	0.00693607
ADRM1	0.00686496
ADSL	0.00071181
ADSS	-0.00244806
ADTRP	0.00119262
AEBP1	0.00248466
AEN	0.01187453
AFAP1	-0.01248198
AFDN	-0.00309252
AFDN-DT	0.0048864
AFF1	-0.01047118
AFF2	-0.00098286
AFF3	0.00217916
AFF4	-0.00089158
AFG3L2	0.0021524
AFM	0.01080216
AFP	-0.01753568
AFTPH	-0.00596243
AGA	0.00337129
AGAP1	-0.00950057
AGAP2	0.00275329
AGBL2	0.00394223
AGBL3	-0.002356
AGBL5	0.0096719
AGER	-0.00019827
AGFG1	-0.00936914
AGFG2	-0.00264916
AGGF1	-0.01211727
AGK	-0.00962741
AGL	0.00515129
AGMAT	-0.00160036
AGO1	0.0045547
AGO2	-0.00529261
AGO3	0.00607946
AGO4	0.00434569
AGPAT1	0.0215094
AGPAT2	-0.01431163
AGPAT3	-0.00161047
AGPAT4	-0.0002378
AGPAT5	-0.01171755
AGPS	-0.00169411
AGR2	0.01640188
AGRN	0.00481668
AGRP	0.00348869
AGT	0.0190523
AGTPBP1	-0.00549806
AGTR1	0.03881937
AGTR2	-0.00146303
AGXT	-0.00272515
AHCTF1	0.0064675
AHCY	0.00518347
AHCYL1	-0.00688867
AHCYL2	0.00086699
AHDC1	0.00043551
AHI1	0.01601394
AHNAK	-0.00489858
AHNAK2	-0.02984256
AHR	0.00464249
AHSA1	-0.00233725
AHSG	-0.00474371
AHSP	0.01929667
AICDA	-0.01398973
AIDA	-0.00212983
AIF1	-0.00117896
AIFM1	0.01712419
AIM2	-0.00244071
AIMP1	0.01195551
AIMP2	-0.00080598
AIP	-0.00695718
AIPL1	0.00047283
AIRE	0.0003737
AJAP1	-0.0061818
AK1	-0.01596281
AK2	-0.01049055
AK4	0.00057389
AK5	-0.00603179
AKAP1	-0.01589743
AKAP10	0.00375721
AKAP11	0.00870346
AKAP12	0.00616657
AKAP13	-0.00660728
AKAP17A	-0.00161765
AKAP3	-0.00158539
AKAP4	-0.00127679
AKAP5	-0.00130444
AKAP6	0.00236688
AKAP7	0.02935696
AKAP8	0.01083406
AKAP8L	0.00464413
AKAP9	0.00900558
AKIP1	-0.00504921
AKIRIN1	0.00952578
AKR1A1	-0.006364
AKR1B1	-0.02570045
AKR1B10	-0.04587442
AKR1C1	-0.0011467
AKR1C2	-0.01037032
AKR1C3	0.00155678
AKR1C4	2.437e-05
AKR1D1	-0.00654975
AKR7A2	0.01617515
AKR7A3	0.01900443
AKT1	0.00110643
AKT2	0.00188638
AKT3	0.0018788
AKTIP	-0.00773383
ALAD	0.00409741
ALAS1	-0.00106361
ALAS2	0.01728573
ALB	-0.01567181
ALCAM	-0.00340654
ALDH18A1	-0.00190946
ALDH1A1	-0.01190356
ALDH1A2	0.00862114
ALDH1A3	-0.00974453
ALDH1B1	0.00537836
ALDH1L1	0.00598079
ALDH2	-0.00720863
ALDH3A1	-0.00867088
ALDH3A2	-0.00553025
ALDH3B1	-0.00903342
ALDH3B2	-0.01617344
ALDH4A1	0.01580667
ALDH5A1	-0.00878575
ALDH6A1	-0.00662236
ALDH7A1	0.00331983
ALDH8A1	0.01382705
ALDH9A1	0.00808929
ALDOA	0.00804209
ALDOB	0.00400549
ALDOC	0.00481834
ALG12	-0.00833604
ALG13	0.00197638
ALG3	-0.00665779
ALG5	0.0029507
ALG6	0.01232059
ALG8	0.00780947
ALK	-0.01002001
ALKBH1	0.00086643
ALKBH4	8.064e-05
ALLC	0.00200853
ALMS1	0.00453933
ALOX12	-0.00482962
ALOX12B	-0.00193142
ALOX15	-0.01105536
ALOX15B	-0.00631059
ALOX5	-0.01674979
ALOX5AP	-0.00715816
ALOXE3	-0.00097805
ALPG	-0.00196658
ALPI	-0.00450664
ALPK1	0.00417145
ALPK3	-0.00055632
ALPL	0.00771637
ALPP	0.00334014
ALS2CL	-0.00545991
ALX1	0.01712055
ALX3	-0.00302386
ALX4	-0.00176205
AMACR	0.01228811
AMBN	0.00232441
AMBP	-0.00131259
AMBRA1	-0.00409154
AMD1	0.00067258
AMDHD2	-0.00312565
AMELX	-0.00363297
AMELY	-0.00169878
AMFR	-0.00420426
AMH	-0.00206218
AMHR2	-0.00080555
AMIGO2	-0.02271111
AMMECR1	0.0207247
AMN	-0.00689765
AMOT	-0.00222673
AMOTL2	-0.00707629
AMPD1	7.492e-05
AMPD2	0.01334674
AMPD3	-0.00874623
AMPH	0.00918722
AMT	0.00669641
AMZ2	0.00848738
ANAPC1	0.00613456
ANAPC10	-0.00210796
ANAPC13	-0.01117821
ANAPC15	-0.00214299
ANAPC2	0.0051049
ANAPC5	-0.00113458
ANG	0.00047666
ANGEL1	0.00555247
ANGEL2	-0.00581058
ANGPT1	0.0119095
ANGPT2	0.00249686
ANGPT4	0.00290036
ANGPTL2	0.01610955
ANGPTL3	0.00658265
ANGPTL4	0.01124568
ANGPTL7	-0.00483852
ANGPTL8	-0.00801744
ANK1	0.00435419
ANK2	0.00329188
ANK3	0.00126866
ANKEF1	-0.00152375
ANKFY1	0.0082223
ANKH	-0.00604275
ANKHD1	-0.00339327
ANKLE2	0.00266923
ANKMY1	0.00048458
ANKMY2	0.0104795
ANKRA2	-0.00413785
ANKRD1	-0.00991609
ANKRD10	0.00395903
ANKRD11	0.01436177
ANKRD12	0.01346728
ANKRD17	0.00591905
ANKRD2	-0.00587102
ANKRD26	0.00135785
ANKRD27	0.00156709
ANKRD28	0.0115077
ANKRD34C	-0.00079626
ANKRD36	0.00523773
ANKRD36BP2	-0.00495428
ANKRD40	-0.00093884
ANKRD40CL	0.00184389
ANKRD46	0.00307139
ANKRD49	-0.00636924
ANKRD53	-0.00408065
ANKRD55	-0.00251933
ANKRD6	0.00232373
ANKRD7	0.00112619
ANKS1A	0.00609825
ANKS1B	-0.00143159
ANKZF1	-0.00496659
ANO1	-0.01850388
ANO10	-0.00301799
ANO2	-0.00171897
ANO3	0.01656819
ANOS1	-0.00927031
ANP32A	0.00518498
ANP32B	-0.01166201
ANP32E	-0.0053709
ANPEP	0.013665
ANTXR1	-0.00053236
ANXA1	-0.00972036
ANXA10	-0.02293964
ANXA11	-0.00881908
ANXA13	0.00555416
ANXA2	0.00671704
ANXA2P2	0.00526691
ANXA3	-0.02800493
ANXA4	-0.00968382
ANXA5	-0.01189186
ANXA6	0.02215519
ANXA7	-0.00065017
ANXA9	0.00393912
AOAH	-0.00545372
AOC1	0.00339275
AOC2	0.00036071
AOC3	0.01609785
AOC4P	-0.00156812
AOPEP	-0.0181754
AOX1	0.02645888
AP1AR	-0.00373989
AP1B1	-0.00562833
AP1G1	0.00371516
AP1G2	-0.01143795
AP1M2	-0.0093064
AP1S1	-0.00160385
AP1S2	-0.00234751
AP2A2	0.00447961
AP2B1	-0.00027144
AP2M1	0.0055929
AP2S1	-0.00128325
AP3B1	-0.00066294
AP3B2	-0.00269854
AP3D1	-0.00171995
AP3M2	-0.01003762
AP3S1	-0.01619453
AP3S2	0.00430814
AP4E1	-0.00119737
AP4M1	-0.00859857
AP4S1	0.00437538
AP5M1	0.00511376
AP5S1	0.00352561
AP5Z1	0.00040328
APAF1	-0.00316388
APBA1	0.00155342
APBA2	-0.00517211
APBA3	0.00853413
APBB1	0.00262858
APBB1IP	0.00033785
APBB2	-0.00374407
APBB3	-0.0004796
APC	-0.0007005
APC2	-0.00284019
APCS	0.00270194
APEH	0.00594631
APEX1	-0.00971828
APEX2	-0.00683402
APH1A	-0.02352604
APH1B	0.01228665
API5	-0.00624048
APIP	-0.00275157
APLNR	0.00304122
APLP1	-0.00291368
APLP2	-0.03527689
APMAP	0.00381603
APOA1	-0.00750721
APOA2	-0.01456019
APOA4	-0.01222989
APOB	-0.01259562
APOBEC1	-0.01326311
APOBEC2	-0.00569317
APOBEC3A	0.00310514
APOBEC3B	0.01099861
APOBEC3C	0.00486222
APOBEC3F	-0.00775413
APOBEC3G	0.01261903
APOBR	0.01466961
APOC1	0.01368056
APOC2	-0.00354477
APOC3	-0.00526956
APOD	0.02778398
APOE	-0.00028016
APOF	0.00046785
APOH	-0.00301625
APOL1	-0.00272084
APOL2	-0.01734589
APOL3	-0.00075067
APOL5	0.00131085
APOL6	0.00124984
APOLD1	-0.00093748
APOM	0.01176485
APOO	-0.00515161
APOOL	0.00356282
APP	0.00762566
APPBP2	-0.00645934
APPL1	0.00471026
APPL2	0.01393859
APRT	-8.89e-06
APTX	-0.00281737
AQP1	0.01555121
AQP2	0.00340429
AQP3	0.00479197
AQP4	-0.01249948
AQP5	-0.00427117
AQP6	0.00090119
AQP7	0.0026355
AQP8	0.00492966
AQP9	0.00767521
AQR	0.00191492
AR	0.01715114
ARAF	0.00246105
ARAP1	-0.00323951
ARAP2	0.00065466
ARAP3	-0.00441466
ARC	0.00124472
ARCN1	-0.00237358
AREG	-0.01043336
AREL1	-0.0040714
ARF1	-0.01137507
ARF3	0.00585984
ARF4	0.00212137
ARF5	-0.01275602
ARF6	0.0079612
ARFGAP1	0.00134966
ARFGAP2	-0.01018897
ARFGAP3	-0.00397982
ARFGEF1	0.00290678
ARFGEF2	-0.00882305
ARFIP1	0.00117894
ARFIP2	-0.00766677
ARFRP1	-0.0047298
ARG1	0.01880207
ARG2	-0.01755955
ARGLU1	0.00548926
ARHGAP1	-0.00448221
ARHGAP10	0.0047951
ARHGAP11A	-0.00566908
ARHGAP12	-0.00227911
ARHGAP15	0.00296168
ARHGAP17	0.02246689
ARHGAP19	0.00720615
ARHGAP22	-0.00920358
ARHGAP24	0.00057903
ARHGAP25	0.00497734
ARHGAP26	-0.0050168
ARHGAP28	-0.00322275
ARHGAP29	-0.00966096
ARHGAP32	-0.03688803
ARHGAP33	0.00174319
ARHGAP35	0.00341838
ARHGAP4	0.00598863
ARHGAP44	0.00760574
ARHGAP45	0.00832019
ARHGAP5	0.00436863
ARHGAP6	0.00087196
ARHGDIA	0.01373674
ARHGDIB	-0.01493053
ARHGDIG	0.00177555
ARHGEF1	-0.00010532
ARHGEF10	-0.00575359
ARHGEF10L	-0.00446502
ARHGEF11	0.0029755
ARHGEF12	-0.00265421
ARHGEF15	-0.00122512
ARHGEF16	-0.00472169
ARHGEF17	0.00737062
ARHGEF18	-0.01714594
ARHGEF2	-0.00119327
ARHGEF26	-0.00823137
ARHGEF28	-0.00337892
ARHGEF3	0.01136413
ARHGEF38	-0.00048751
ARHGEF4	-0.02989261
ARHGEF40	0.01521498
ARHGEF5	-0.00503917
ARHGEF6	0.00340767
ARHGEF7	0.00172276
ARHGEF9	0.01528568
ARID1A	0.01083107
ARID3A	0.00181351
ARID3B	0.00761255
ARID4A	0.0152671
ARID4B	-0.00236889
ARID5A	-0.00267366
ARID5B	-0.00154
ARIH1	0.00609252
ARIH2	0.00786935
ARL1	-1.936e-05
ARL14	-0.00673739
ARL15	-0.00235624
ARL2	0.00082198
ARL2BP	-0.00833923
ARL3	0.01311156
ARL4A	0.02102289
ARL4C	-0.00043518
ARL4D	-0.0124751
ARL5A	-0.00721373
ARL6IP1	0.0012934
ARL6IP4	-0.00262999
ARL6IP5	0.00556367
ARL8B	-0.00995019
ARMC1	0.00034597
ARMC4	-0.00159636
ARMC6	0.00116092
ARMC7	-0.00076927
ARMC8	0.00237465
ARMC9	-0.00164972
ARMCX1	0.0095082
ARMCX2	-0.00680757
ARMCX3	-0.00024262
ARMCX4	-0.00163194
ARMCX5	-0.00883856
ARMCX6	0.00013799
ARMH3	-0.00505849
ARMT1	0.01787453
ARNT	0.00253757
ARNT2	0.00809356
ARNTL	0.0053401
ARNTL2	-0.01943066
ARPC1A	-0.00395037
ARPC1B	0.01304182
ARPC2	0.00213409
ARPC3	-0.00646496
ARPC4	0.00330485
ARPC5	0.00105005
ARPC5L	-0.00243234
ARPP19	0.01627683
ARPP21	0.00451573
ARR3	0.0046695
ARRB1	0.00239387
ARRB2	0.01292552
ARSA	-0.00068394
ARSB	0.00051142
ARSD	-0.00481457
ARSE	-0.00068607
ARSF	-0.00167674
ARSJ	-0.01298782
ART1	0.00039695
ART3	-0.00180882
ART4	-0.00233109
ARTN	-0.00115678
ARVCF	-0.00811424
ASAH1	-0.00282019
ASAP1	-0.01574183
ASAP2	-0.0089554
ASAP3	-0.00544174
ASB1	-0.00463668
ASB13	0.00747584
ASB4	0.00051893
ASB6	-0.0053893
ASB7	0.00201793
ASB8	0.00397843
ASB9	-0.00125387
ASCC1	-0.00338572
ASCC2	-0.00968705
ASCC3	0.00854726
ASCL1	0.00417776
ASCL2	-0.00312496
ASCL3	0.00081987
ASF1A	-0.00380983
ASF1B	0.00057682
ASGR1	-0.00339015
ASGR2	-0.00573683
ASH1L	0.00243938
ASH2L	0.00657083
ASIC1	5.528e-05
ASIC2	-0.00137962
ASIC3	0.00039636
ASIC4	-0.00165094
ASIP	-0.00163224
ASL	-0.00310823
ASMT	-0.002622
ASMTL	-0.0005369
ASMTL-AS1	-0.00239743
ASNA1	0.00213329
ASNS	-0.03482929
ASNSD1	0.00521847
ASPA	0.02058644
ASPH	-0.00339261
ASPHD1	-0.00037166
ASPM	0.00141056
ASPN	-0.0105328
ASPSCR1	0.00328038
ASRGL1	0.02005803
ASS1	-0.00893599
ASTE1	-0.00103361
ASTN1	-0.0014273
ASTN2	0.00276331
ASXL1	0.00246143
ASXL2	-0.00716949
ATAD2	0.00285723
ATAD2B	0.00992643
ATAD3A	0.00286493
ATAD5	0.00036271
ATAT1	-0.00064703
ATF1	-0.00062446
ATF2	-0.00042186
ATF3	0.01870691
ATF4	-0.00880141
ATF5	0.00327452
ATF6	0.00013332
ATF6B	-0.0080483
ATF7	0.003209
ATF7IP	5.388e-05
ATF7IP2	0.00299466
ATG10	0.00057126
ATG101	0.00779648
ATG12	0.00083209
ATG13	-0.00247173
ATG14	-0.00264061
ATG16L1	-0.00499606
ATG2A	0.00258325
ATG2B	0.00043111
ATG3	-0.00917794
ATG4A	-0.00266822
ATG4B	0.00279347
ATG5	0.00361542
ATG7	-0.00125218
ATG9A	0.00169526
ATIC	0.00370857
ATM	0.00722776
ATMIN	0.00571752
ATN1	0.00964481
ATOH1	0.00638656
ATOX1	0.00091831
ATP10A	0.02458435
ATP10B	-0.01395683
ATP10D	0.01067891
ATP11A	-0.01168209
ATP11B	-0.00098474
ATP12A	0.00106564
ATP13A1	-0.00275091
ATP13A2	0.0025534
ATP13A3	0.00611338
ATP1A1	-0.0037467
ATP1A2	-0.00269794
ATP1A3	0.00144808
ATP1B1	-0.00462344
ATP1B2	0.01084716
ATP1B3	0.00088301
ATP1B4	-0.00681116
ATP2A1	-0.00482237
ATP2A2	-0.00244709
ATP2A3	-0.00341059
ATP2B1	0.00846928
ATP2B2	-0.00157079
ATP2B3	-2.287e-05
ATP2B4	0.00905411
ATP2C1	0.00538569
ATP2C2	-0.01174301
ATP4A	-0.00139728
ATP4B	-0.00202651
ATP5F1A	-0.00076434
ATP5F1B	0.00898533
ATP5F1C	0.00163139
ATP5F1D	-0.00157336
ATP5F1E	-0.00082289
ATP5IF1	0.0092667
ATP5MC1	0.00098111
ATP5MC2	-0.00492188
ATP5MC3	-0.00751739
ATP5ME	-0.0119447
ATP5MF	-0.01218219
ATP5MG	-0.01701114
ATP5MPL	0.01596422
ATP5PB	0.00198644
ATP5PD	-0.02295523
ATP5PF	-0.01041306
ATP5PO	-0.00324954
ATP6AP1	0.00120114
ATP6AP2	-0.00705474
ATP6V0A1	0.00879846
ATP6V0A2	-0.002353
ATP6V0A4	-0.00735922
ATP6V0B	0.002779
ATP6V0C	0.01511128
ATP6V0D1	0.01505402
ATP6V0E1	-0.01301332
ATP6V0E2	-0.01560387
ATP6V1A	-0.01175942
ATP6V1B1	0.01091264
ATP6V1B2	0.00238599
ATP6V1C1	0.01389143
ATP6V1D	0.00535606
ATP6V1E1	6.15e-05
ATP6V1F	-0.00744179
ATP6V1G1	-0.00589114
ATP6V1H	-0.00530335
ATP7A	-0.00360913
ATP7B	-0.00387695
ATP8A1	0.01248815
ATP8A2	0.0076898
ATP8B1	0.01169486
ATP8B2	0.00165827
ATP8B3	-0.00035186
ATP8B4	0.02143395
ATP9A	-0.02404081
ATP9B	-0.01109072
ATPAF2	0.00443198
ATR	0.00045337
ATRAID	-0.00261975
ATRN	0.00374749
ATRNL1	0.00718848
ATRX	0.00315899
ATXN1	0.00765556
ATXN10	0.00674874
ATXN2	-0.00486681
ATXN2L	-0.00028926
ATXN3	0.00869016
ATXN3L	-0.00150001
ATXN7	-2.482e-05
ATXN7L1	0.00503731
ATXN7L3B	-0.00871559
ATXN8OS	0.00200075
AUH	0.00399247
AUNIP	0.00025628
AUP1	0.00717496
AURKA	-0.00096187
AURKAIP1	0.00602032
AURKB	-0.00421617
AURKC	0.00312332
AUTS2	-0.02486019
AVEN	0.00558555
AVIL	-0.00184234
AVL9	0.00146781
AVP	-0.00223509
AVPI1	-0.00568985
AVPR1A	0.00179671
AVPR1B	-0.00113631
AVPR2	0.00148343
AXIN1	0.00718048
AXL	-0.00535522
AZGP1	0.02028185
AZGP1P1	0.00062552
AZI2	0.00284268
AZIN1	0.00422238
AZU1	-0.00636904
B2M	-0.00072377
B3GALNT1	0.00895862
B3GALT1	-0.00208676
B3GALT2	0.0020277
B3GALT4	-0.00092347
B3GALT5	-0.00026951
B3GAT1	-0.01209216
B3GAT3	0.00759608
B3GNT2	0.00744988
B3GNT3	-0.00851867
B3GNT4	0.00306287
B3GNTL1	0.00368672
B4GALNT1	-0.00605381
B4GALT1	-0.00681539
B4GALT2	-0.00071523
B4GALT3	0.01068296
B4GALT4	-0.0129437
B4GALT5	0.01017757
B4GALT6	-0.00103537
B4GALT7	-0.0079413
B4GAT1	-0.00437356
B9D1	-0.00756703
B9D2	0.00179966
BAALC	0.01160236
BAAT	0.01047761
BABAM1	-0.00402167
BABAM2	0.00417006
BACE1	-0.00482878
BACE2	-0.02045556
BACH1	-0.00146237
BACH2	-0.01676105
BAD	0.00095877
BAG1	0.00019399
BAG2	-0.00782493
BAG3	0.01097033
BAG4	0.00857781
BAG5	0.00417136
BAG6	-0.00353531
BAHCC1	0.00364803
BAHD1	0.01213044
BAIAP2	-0.00126868
BAIAP2L2	-0.00281544
BAIAP3	-0.00205884
BAK1	-0.00206691
BAMBI	0.00858093
BANF1	-0.01433956
BANK1	-0.00278792
BANP	0.01766286
BAP1	-0.00255079
BARD1	-0.01376222
BARX1	0.00072613
BARX2	-0.00352717
BASP1	-0.00547037
BATF	0.0015299
BATF3	0.00518016
BAX	0.00962062
BAZ1A	0.01764081
BAZ1B	-0.00354159
BAZ2A	-0.00138239
BAZ2B	0.01479734
BBC3	0.0006301
BBIP1	0.00447259
BBOF1	-0.00327265
BBOX1	0.02388308
BBS1	-0.00854892
BBS10	-0.00370039
BBS4	0.01184751
BBS7	-0.00740934
BBS9	0.0028278
BBX	0.00060069
BCAM	0.00246707
BCAN	0.00832236
BCAP29	0.00135888
BCAP31	-0.00570244
BCAR3	-0.02009263
BCAS1	-0.01072385
BCAS2	0.00947291
BCAS3	0.00957178
BCAS4	0.00076333
BCAT1	-0.01075491
BCAT2	0.00231037
BCCIP	0.00180142
BCHE	0.02924929
BCKDHA	0.00010707
BCKDHB	0.00667502
BCKDK	0.00612378
BCL10	-0.00398626
BCL11A	0.00061604
BCL11B	-0.00478766
BCL2	-0.00238052
BCL2A1	0.00916044
BCL2L1	-0.00496822
BCL2L10	0.00245997
BCL2L11	-0.00318296
BCL2L13	-0.00467755
BCL2L14	0.00035352
BCL2L2	-0.00608925
BCL3	-0.00384372
BCL6	0.0039054
BCL7A	-0.01055829
BCL7B	-0.00176684
BCL7C	0.00283431
BCL9	0.00076655
BCLAF1	0.00142304
BCO1	-0.00329816
BCOR	-0.00062146
BCORL1	0.00344894
BCR	0.00259008
BCS1L	-0.00770643
BDH1	-0.004678
BDH2	0.01132413
BDKRB1	0.00296643
BDNF	-0.00124906
BEAN1	-0.00713601
BECN1	0.00292422
BEGAIN	-0.00073596
BEND5	0.00347362
BEST1	0.00133719
BEST2	0.00975326
BET1	-0.015211
BET1L	-0.00124922
BEX1	0.00797818
BEX3	0.00968182
BEX4	-0.0029719
BFAR	-0.00125702
BFSP1	0.00202873
BFSP2	0.00132109
BGN	-0.01374327
BHLHB9	0.00124021
BHLHE40	-0.00613564
BHLHE41	-0.01016621
BHMT	0.00569887
BHMT2	0.00750677
BICC1	-0.00669388
BICD1	-0.01367076
BICD2	-0.00611884
BICDL1	0.00010752
BICRA	0.00308245
BICRAL	0.00845483
BID	0.0029606
BIK	-0.03690021
BIN1	0.00279312
BIN2	0.01737419
BIN3	-0.00086288
BIRC2	0.00088292
BIRC3	0.00612302
BIRC5	-0.00078961
BIRC7	-0.00245926
BLCAP	-0.00813995
BLK	0.00413799
