symbol	CD-coefficient
ADCY3	0.00917539
ADCY6	-0.00592042
ADCY7	-0.00125079
ADCY8	0.00294567
ADCY9	-0.02743042
ADCYAP1	-0.00482966
ADCYAP1R1	0.00089943
ADD1	0.00100477
ADD2	0.00637593
ADD3	0.01517527
ADGB	0.00245811
ADGRA2	-0.00868697
ADGRA3	-0.00968802
ADGRB1	-0.01275989
ADGRB2	0.0020196
ADGRB3	0.00453525
ADGRE1	0.00439195
ADGRE2	-0.00481292
ADGRE3	0.00758503
ADGRE5	-0.00984035
ADGRF1	-0.00699082
ADGRF5	0.01689594
ADGRG1	-0.01358154
ADGRG2	-0.00419666
ADGRG3	-0.00102318
ADGRG6	-0.02892944
ADGRL1	-0.00698492
ADGRL2	-0.01193278
ADGRL3	-0.00717442
ADGRL4	0.01408555
ADGRV1	-5.855e-05
ADH1A	0.0008155
ADH1B	0.00208167
ADH1C	0.01435541
ADH5	0.01819311
ADH6	-0.00094451
ADH7	0.01286291
ADI1	0.0029532
ADIPOQ	-1.364e-05
ADIPOR1	0.00012293
ADIPOR2	-0.00391198
ADIRF	-0.00282358
ADK	0.0165505
ADM	0.02906049
ADM2	-0.00942975
ADNP	-0.01061184
ADNP2	-0.01330391
ADO	0.00838049
ADORA1	0.00696112
ADORA2B	0.02291211
ADORA3	0.00866701
ADPGK	-0.00106513
ADPRH	-0.00285069
ADPRM	0.00930168
ADRA1A	-0.00108264
ADRA1B	0.00111534
ADRA1D	-0.00287957
ADRA2A	0.00825792
ADRA2B	-0.00550033
ADRA2C	-0.0108601
ADRB1	-0.00146968
ADRB2	0.00839198
ADRB3	0.00171657
ADRM1	-0.00572089
ADSL	-0.00025276
ADSS	-0.00307421
ADTRP	0.00065155
AEBP1	0.00120106
AEN	-0.004825
AFAP1	0.00211442
AFDN	-0.00559934
AFDN-DT	-0.00654921
AFF1	-0.02126898
AFF2	-0.00225823
AFF3	0.00078887
AFF4	-0.0025931
AFG3L2	0.00370872
AFM	-0.00420174
AFP	-0.0043392
AFTPH	0.00083676
AGA	0.01849509
AGAP1	0.01334941
AGAP2	-0.00538125
AGBL2	0.00588738
AGBL3	0.00087658
AGBL5	-0.00106262
AGER	-0.00392384
AGFG1	0.01323241
AGFG2	-0.00169123
AGGF1	-0.00225506
AGK	0.01374184
AGL	0.00561757
AGMAT	-0.00169862
AGO1	0.00837582
AGO2	-0.00550097
AGO3	0.00096688
AGO4	-0.00721448
AGPAT1	-0.00092944
AGPAT2	-0.00360193
AGPAT3	0.00067889
AGPAT4	-0.0073161
AGPAT5	-0.00624553
AGPS	0.00862942
AGR2	-0.0019211
AGRN	-0.0204276
AGRP	0.00028405
AGT	0.00163434
AGTPBP1	0.00738299
AGTR1	0.02005416
AGTR2	0.00436667
AGXT	-0.00107683
AHCTF1	-0.00115362
AHCY	0.0086982
AHCYL1	-0.01401879
AHCYL2	0.02006481
AHDC1	-0.00568334
AHI1	0.00879022
AHNAK	-0.01775296
AHNAK2	-0.0105617
AHR	0.00673759
AHSA1	0.00372503
AHSG	0.00564691
AHSP	-0.00951539
AICDA	0.00114441
AIDA	-0.00333948
AIF1	-0.00276839
AIFM1	1.154e-05
AIM2	-0.02056657
AIMP1	0.00614271
AIMP2	0.00861767
AIP	8.653e-05
AIPL1	-0.00526781
AIRE	0.00499052
AJAP1	0.00067546
AK1	0.01697095
AK2	-0.00281584
AK4	0.00983691
AK5	0.01105702
AKAP1	0.00355671
AKAP10	-0.00378806
AKAP11	-0.00910075
AKAP12	0.00507671
AKAP13	0.00440235
AKAP17A	-0.00219727
AKAP3	0.00018227
AKAP4	-0.00294061
AKAP5	0.00136159
AKAP6	0.00439683
AKAP7	0.01199923
AKAP8	-0.00754552
AKAP8L	-0.0284787
AKAP9	0.00798229
AKIP1	-0.00343783
AKIRIN1	0.00477276
AKR1A1	0.01411746
AKR1B1	0.00475815
AKR1B10	0.01944804
AKR1C1	0.02431346
AKR1C2	0.03267118
AKR1C3	0.02735255
AKR1C4	0.01293159
AKR1D1	-0.00248048
AKR7A2	0.0076644
AKR7A3	0.00530384
AKT1	-0.00589806
AKT2	-0.00365382
AKT3	-0.00155634
AKTIP	-0.00327583
ALAD	-0.00744859
ALAS1	-0.00614396
ALAS2	-0.00896327
ALB	0.00127152
ALCAM	-0.01046175
ALDH18A1	0.00775417
ALDH1A1	0.02201822
ALDH1A2	0.00247096
ALDH1A3	-0.00264322
ALDH1B1	-0.00629954
ALDH1L1	-0.00657353
ALDH2	0.0085949
ALDH3A1	0.01150131
ALDH3A2	0.02390375
ALDH3B1	0.01008685
ALDH3B2	-0.00028834
ALDH4A1	-0.01122326
ALDH5A1	0.01819223
ALDH6A1	-0.00868894
ALDH7A1	-0.01731099
ALDH8A1	-0.00102577
ALDH9A1	0.00492406
ALDOA	0.00725022
ALDOB	-0.01391862
ALDOC	0.00176417
ALG12	-0.00370199
ALG13	0.00465872
ALG3	0.00438801
ALG5	0.01173536
ALG6	0.01386723
ALG8	0.00220282
ALK	-0.0010229
ALKBH1	0.01090226
ALKBH4	-0.00695429
ALLC	-0.00066586
ALMS1	0.00127837
ALOX12	-0.00602954
ALOX12B	0.00028966
ALOX15	0.00709468
ALOX15B	0.00804306
ALOX5	-0.010917
ALOX5AP	-0.00655971
ALOXE3	-0.0023757
ALPG	0.00132409
ALPI	-0.00799298
ALPK1	-0.01548743
ALPK3	0.00310075
ALPL	0.00760338
ALPP	0.00015215
ALS2CL	-0.00340161
ALX1	-0.00395818
ALX3	-0.00477287
ALX4	-0.00526906
AMACR	0.02252638
AMBN	0.00107834
AMBP	0.00102011
AMBRA1	-0.00414972
AMD1	0.01089374
AMDHD2	-0.0324967
AMELX	-0.0003795
AMELY	0.00042315
AMFR	-0.00356615
AMH	-0.00673388
AMHR2	-0.00680841
AMIGO2	-0.02586045
AMMECR1	-0.00987405
AMN	-0.00174425
AMOT	0.00194911
AMOTL2	-0.02448827
AMPD1	0.00036134
AMPD2	0.00549583
AMPD3	0.00040497
AMPH	-0.00260536
AMT	-0.00892098
AMZ2	-0.01684669
ANAPC1	0.0107724
ANAPC10	0.00086406
ANAPC13	-0.00626333
ANAPC15	0.00433903
ANAPC2	-0.00439226
ANAPC5	-0.00040251
ANG	0.00539607
ANGEL1	0.00798182
ANGEL2	0.01113534
ANGPT1	0.01484454
ANGPT2	0.00825814
ANGPT4	-0.00096497
ANGPTL2	0.00031105
ANGPTL3	-0.00623024
ANGPTL4	-0.00415098
ANGPTL7	-0.00149333
ANGPTL8	-0.00347654
ANK1	-0.00103314
ANK2	-0.01468512
ANK3	0.00316543
ANKEF1	-0.00105768
ANKFY1	-0.01077416
ANKH	0.00722977
ANKHD1	0.00117685
ANKLE2	-0.00463281
ANKMY1	0.00347344
ANKMY2	-0.01282279
ANKRA2	-0.00053978
ANKRD1	0.00238272
ANKRD10	0.0047362
ANKRD11	-0.01233442
ANKRD12	0.00567958
ANKRD17	-0.01220379
ANKRD2	-0.00965741
ANKRD26	-0.00204841
ANKRD27	-0.01874293
ANKRD28	-0.00537105
ANKRD34C	-6.46e-06
ANKRD36	0.00802895
ANKRD36BP2	0.00179972
ANKRD40	0.00721938
ANKRD40CL	0.0038322
ANKRD46	-0.00294861
ANKRD49	0.00539532
ANKRD53	-0.00229345
ANKRD55	0.00048186
ANKRD6	-0.0148452
ANKRD7	0.00274434
ANKS1A	-0.01206361
ANKS1B	0.00015194
ANKZF1	-0.00538012
ANO1	0.00418575
ANO10	0.01031026
ANO2	-0.00311888
ANO3	0.00363234
ANOS1	0.00340778
ANP32A	-0.00474502
ANP32B	0.00033037
ANP32E	-0.00484761
ANPEP	0.03029488
ANTXR1	0.00203417
ANXA1	0.01863913
ANXA10	-0.00262768
ANXA11	0.01856337
ANXA13	0.00289402
ANXA2	0.0011238
ANXA2P2	0.01847287
ANXA3	-0.00754318
ANXA4	0.01559686
ANXA5	0.00661899
ANXA6	0.02559089
ANXA7	0.00887962
ANXA9	-0.01110132
AOAH	-0.01281478
AOC1	0.01557302
AOC2	-0.00251626
AOC3	-0.00651491
AOC4P	-0.00388178
AOPEP	-0.02693011
AOX1	-0.01053271
AP1AR	0.00922132
AP1B1	0.00405154
AP1G1	-0.00918536
AP1G2	-0.01242351
AP1M2	-0.00935938
AP1S1	0.002611
AP1S2	0.01300896
AP2A2	0.00600195
AP2B1	-0.00716629
AP2M1	0.00845889
AP2S1	0.02653138
AP3B1	0.0035411
AP3B2	0.00277196
AP3D1	-0.00540919
AP3M2	0.01381753
AP3S1	-0.00455496
AP3S2	0.00894004
AP4E1	0.0001273
AP4M1	0.00813792
AP4S1	0.00342621
AP5M1	0.00688439
AP5S1	0.00272027
AP5Z1	-0.0007897
APAF1	0.00090285
APBA1	-0.00378516
APBA2	-0.0016489
APBA3	-0.00467485
APBB1	-0.00777792
APBB1IP	0.00160969
APBB2	-0.01141644
APBB3	0.00372092
APC	0.00552579
APC2	-0.00704943
APCS	-0.00372741
APEH	0.00223329
APEX1	-0.00037089
APEX2	-0.0042025
APH1A	0.00075902
APH1B	0.00388202
API5	-0.00362522
APIP	-0.00144019
APLNR	0.01184166
APLP1	0.00419827
APLP2	0.00769999
APMAP	-0.01237467
APOA1	-0.01970019
APOA2	-0.0042648
APOA4	-0.01980984
APOB	-0.01678783
APOBEC1	-0.00584424
APOBEC2	-0.00558005
APOBEC3A	0.01121927
APOBEC3B	0.01063484
APOBEC3C	-0.00547258
APOBEC3F	-0.00615536
APOBEC3G	-0.00628511
APOBR	-0.00664225
APOC1	0.02018987
APOC2	-0.00181907
APOC3	-0.0154346
APOD	-0.02676579
APOE	-0.00958682
APOF	-0.00055557
APOH	0.00405508
APOL1	-0.01447754
APOL2	-0.00524506
APOL3	-0.01015258
APOL5	0.00345405
APOL6	-0.01214095
APOLD1	0.00023362
APOM	0.0006404
APOO	0.02498404
APOOL	0.01227276
APP	-0.00580356
APPBP2	-0.00713521
APPL1	0.00512822
APPL2	0.01996211
APRT	0.0010192
APTX	0.0020215
AQP1	-0.00079826
AQP2	-0.00114283
AQP3	-0.00451813
AQP4	0.02115729
AQP5	-0.0040961
AQP6	0.00113739
AQP7	0.00304356
AQP8	0.02017204
AQP9	0.01575918
AQR	-0.00438073
AR	-0.01276503
ARAF	0.00486407
ARAP1	-0.00311349
ARAP2	-0.00463137
ARAP3	0.00462059
ARC	0.00889782
ARCN1	-0.00766452
AREG	0.01030925
AREL1	0.00214211
ARF1	0.00599251
ARF3	0.00604161
ARF4	0.00207948
ARF5	0.00342854
ARF6	0.00486621
ARFGAP1	-3.869e-05
ARFGAP2	-0.00397964
ARFGAP3	-0.00111449
ARFGEF1	-0.00909968
ARFGEF2	0.00307532
ARFIP1	0.00364004
ARFIP2	0.0054575
ARFRP1	0.00223497
ARG1	0.00558304
ARG2	0.00657545
ARGLU1	-0.00578565
ARHGAP1	-0.00582765
ARHGAP10	-0.00205511
ARHGAP11A	0.00169227
ARHGAP12	-0.00470711
ARHGAP15	0.0071489
ARHGAP17	-0.00851358
ARHGAP19	0.00433671
ARHGAP22	0.00855286
ARHGAP24	-0.0049011
ARHGAP25	0.00042518
ARHGAP26	0.01222388
ARHGAP28	-0.00068258
ARHGAP29	0.01072687
ARHGAP32	-0.01145585
ARHGAP33	-0.00337862
ARHGAP35	-0.00527336
ARHGAP4	0.00465335
ARHGAP44	-0.01210087
ARHGAP45	0.00420538
ARHGAP5	-0.00790874
ARHGAP6	-0.01236234
ARHGDIA	0.00577218
ARHGDIB	-0.01018967
ARHGDIG	-0.01500102
ARHGEF1	-0.00111896
ARHGEF10	-0.00451371
ARHGEF10L	-0.00170702
ARHGEF11	0.00138667
ARHGEF12	-0.00106301
ARHGEF15	0.00427087
ARHGEF16	-0.00613406
ARHGEF17	-0.00277713
ARHGEF18	0.01161676
ARHGEF2	-0.00164672
ARHGEF26	0.00172229
ARHGEF28	-0.00957585
ARHGEF3	-0.02025949
ARHGEF38	-0.00324208
ARHGEF4	-0.01144496
ARHGEF40	0.0065318
ARHGEF5	0.00558938
ARHGEF6	0.01392193
ARHGEF7	-0.0065552
ARHGEF9	0.00884946
ARID1A	-0.01256907
ARID3A	-0.01312254
ARID3B	-0.00287142
ARID4A	-0.00204219
ARID4B	-0.03412897
ARID5A	-0.00574662
ARID5B	-0.01756872
ARIH1	-0.00196277
ARIH2	0.00389976
ARL1	0.00786476
ARL14	0.00332368
ARL15	0.00114077
ARL2	-0.0015921
ARL2BP	0.00568034
ARL3	0.00879888
ARL4A	-0.00157905
ARL4C	-0.0050927
ARL4D	-0.00648356
ARL5A	-0.00424821
ARL6IP1	0.00115088
ARL6IP4	0.00476606
ARL6IP5	0.00536012
ARL8B	-0.00513632
ARMC1	-0.00808666
ARMC4	-0.00364722
ARMC6	-0.00165259
ARMC7	-0.00674107
ARMC8	-0.01411713
ARMC9	-0.00283904
ARMCX1	0.00643832
ARMCX2	0.00193149
ARMCX3	0.0015265
ARMCX4	-0.0015691
ARMCX5	0.00942487
ARMCX6	0.0184243
ARMH3	-0.00077721
ARMT1	-0.00900839
ARNT	-0.00562073
ARNT2	-0.00557606
ARNTL	0.00675633
ARNTL2	0.00367238
ARPC1A	0.01432226
ARPC1B	0.00368567
ARPC2	-0.00809666
ARPC3	0.00550278
ARPC4	-0.00439839
ARPC5	0.01737167
ARPC5L	-0.00159061
ARPP19	0.00967465
ARPP21	0.00265081
ARR3	-0.00283325
ARRB1	0.00384661
ARRB2	0.00871256
ARSA	0.00121336
ARSB	0.00592351
ARSD	0.00289643
ARSE	0.0185237
ARSF	-0.00162991
ARSJ	0.00210214
ART1	0.00108698
ART3	0.0017312
ART4	0.00183749
ARTN	-0.00152747
ARVCF	0.00179587
ASAH1	0.00014711
ASAP1	-0.001763
ASAP2	0.006333
ASAP3	0.00175392
ASB1	-0.00244943
ASB13	0.01094718
ASB4	0.0028561
ASB6	-0.00222258
ASB7	-0.00191946
ASB8	0.00382361
ASB9	-0.00389816
ASCC1	0.00087116
ASCC2	0.00713816
ASCC3	-0.00479084
ASCL1	0.0129962
ASCL2	0.0002317
ASCL3	-8.931e-05
ASF1A	0.01052264
ASF1B	-0.0051292
ASGR1	-0.0041856
ASGR2	-0.00096656
ASH1L	-0.00374609
ASH2L	0.00816589
ASIC1	0.00112642
ASIC2	-0.00119484
ASIC3	-0.00174809
ASIC4	-0.00059807
ASIP	-0.00167511
ASL	0.01260371
ASMT	0.00097508
ASMTL	0.00345337
ASMTL-AS1	0.00100813
ASNA1	0.00178399
ASNS	0.00683132
ASNSD1	0.00757158
ASPA	-0.01606727
ASPH	-0.00924113
ASPHD1	0.00157233
ASPM	-0.01133284
ASPN	0.01402759
ASPSCR1	0.01099481
ASRGL1	-0.00620918
ASS1	-0.01740969
ASTE1	0.004611
ASTN1	0.00247961
ASTN2	0.0083707
ASXL1	0.00612118
ASXL2	-0.00485925
ATAD2	-0.02316661
ATAD2B	-0.00910186
ATAD3A	-0.00157524
ATAD5	-0.00397129
ATAT1	0.00666868
ATF1	0.0099403
ATF2	0.00775161
ATF3	0.03662633
ATF4	-0.00820815
ATF5	0.00484378
ATF6	0.0014691
ATF6B	-0.00503263
ATF7	-0.00165488
ATF7IP	-0.01436077
ATF7IP2	0.00433189
ATG10	0.00188869
ATG101	0.00552401
ATG12	0.00163166
ATG13	-0.00513526
ATG14	-0.00847324
ATG16L1	-0.00358735
ATG2A	-0.00849961
ATG2B	0.00049267
ATG3	-0.02180863
ATG4A	0.00687671
ATG4B	0.00321143
ATG5	0.00299714
ATG7	-0.00102061
ATG9A	-0.00070642
ATIC	-0.00305191
ATM	0.00014357
ATMIN	0.00981875
ATN1	-0.00770118
ATOH1	-0.00225065
ATOX1	0.00783531
ATP10A	0.01024035
ATP10B	0.01028153
ATP10D	-0.00586411
ATP11A	0.00310145
ATP11B	0.0047357
ATP12A	0.00635028
ATP13A1	0.0085449
ATP13A2	-0.00070116
ATP13A3	0.01577581
ATP1A1	0.00221203
ATP1A2	-0.0154359
ATP1A3	0.00974541
ATP1B1	-0.00567931
ATP1B2	0.00721941
ATP1B3	0.0162762
ATP1B4	-0.00306611
ATP2A1	-0.01372112
ATP2A2	-0.00985232
ATP2A3	-0.01073301
ATP2B1	0.0017592
ATP2B2	-0.00331238
ATP2B3	-0.00404241
ATP2B4	-0.00926786
ATP2C1	0.00764601
ATP2C2	0.01698441
ATP4A	-0.00445459
ATP4B	-7.708e-05
ATP5F1A	0.00777908
ATP5F1B	7.824e-05
ATP5F1C	-0.00310012
ATP5F1D	-0.00168114
ATP5F1E	0.0031555
ATP5IF1	0.01130452
ATP5MC1	0.00839753
ATP5MC2	0.01311414
ATP5MC3	-0.00240683
ATP5ME	0.00294714
ATP5MF	0.02295353
ATP5MG	0.01760251
ATP5MPL	0.02059497
ATP5PB	0.00821878
ATP5PD	0.00701292
ATP5PF	0.0064435
ATP5PO	0.00335433
ATP6AP1	0.00960338
ATP6AP2	0.0022543
ATP6V0A1	0.00795245
ATP6V0A2	0.01209024
ATP6V0A4	-0.00345245
ATP6V0B	0.01166717
ATP6V0C	0.00416361
ATP6V0D1	0.0026502
ATP6V0E1	0.00430349
ATP6V0E2	0.00909924
ATP6V1A	0.00271463
ATP6V1B1	-0.0078811
ATP6V1B2	0.00019695
ATP6V1C1	0.00249572
ATP6V1D	0.00892929
ATP6V1E1	0.00172609
ATP6V1F	0.01072974
ATP6V1G1	0.00343494
ATP6V1H	-0.00105635
ATP7A	0.00522112
ATP7B	0.00055655
ATP8A1	0.01446809
ATP8A2	8.21e-06
ATP8B1	-0.00349918
ATP8B2	-0.00135804
ATP8B3	0.00261872
ATP8B4	-0.01212251
ATP9A	-0.0058235
ATP9B	-0.00160414
ATPAF2	-0.00158071
ATR	0.00935548
ATRAID	0.00855767
ATRN	0.00473964
ATRNL1	-0.00342883
ATRX	-0.0126444
ATXN1	-0.01480247
ATXN10	0.00444422
ATXN2	-0.00835604
ATXN2L	-0.00099374
ATXN3	0.0012614
ATXN3L	0.00328172
ATXN7	-0.01417051
ATXN7L1	-0.00510483
ATXN7L3B	-0.00225168
ATXN8OS	-2.863e-05
AUH	0.01206404
AUNIP	-0.00572716
AUP1	-0.00153131
AURKA	0.00527261
AURKAIP1	0.00608273
AURKB	-0.00095922
AURKC	-0.00099459
AUTS2	-0.00971869
AVEN	0.00938566
AVIL	-0.00505803
AVL9	-0.00255106
AVP	-0.00108376
AVPI1	0.0140097
AVPR1A	-0.00425546
AVPR1B	-0.00567378
AVPR2	0.00075384
AXIN1	-0.00209309
AXL	-0.00332033
AZGP1	-0.01781726
AZGP1P1	-0.00017976
AZI2	0.00417789
AZIN1	0.01515097
AZU1	-0.01453133
B2M	-0.00045229
B3GALNT1	0.00526957
B3GALT1	0.00349926
B3GALT2	0.00234536
B3GALT4	0.00377462
B3GALT5	0.0010996
B3GAT1	-0.00561093
B3GAT3	0.00899716
B3GNT2	0.00322679
B3GNT3	-0.00262641
B3GNT4	-0.00933678
B3GNTL1	0.00169656
B4GALNT1	0.00589918
B4GALT1	0.00585731
B4GALT2	-0.00057033
B4GALT3	0.00590708
B4GALT4	0.01177779
B4GALT5	-0.0078677
B4GALT6	0.00082621
B4GALT7	-0.00025424
B4GAT1	0.00016866
B9D1	0.0088892
B9D2	0.00428958
BAALC	0.02127619
BAAT	-0.0005718
BABAM1	0.00025674
BABAM2	-0.00164464
BACE1	0.00310424
BACE2	-0.01889099
BACH1	-0.00736613
BACH2	-0.00719752
BAD	-0.00052674
BAG1	-0.00612649
BAG2	0.00812101
BAG3	-0.00112773
BAG4	0.00762368
BAG5	2.043e-05
BAG6	0.01149229
BAHCC1	-0.00230999
BAHD1	0.00322112
BAIAP2	0.00520708
BAIAP2L2	0.00105813
BAIAP3	0.00126134
BAK1	-0.00646359
BAMBI	-0.0054428
BANF1	0.01086111
BANK1	0.01044568
BANP	0.00132319
BAP1	0.01128513
BARD1	-0.0106792
BARX1	-0.00761835
BARX2	-0.00157369
BASP1	-0.01556666
BATF	-0.0127451
BATF3	0.01467075
BAX	-0.02340994
BAZ1A	0.00118945
BAZ1B	-0.00703489
BAZ2A	-0.00805474
BAZ2B	-0.01209025
BBC3	-0.01111251
BBIP1	0.01209834
BBOF1	0.0239149
BBOX1	0.02023704
BBS1	0.00099429
BBS10	0.00702437
BBS4	0.01411138
BBS7	0.00627762
BBS9	0.0026365
BBX	-4.722e-05
BCAM	-0.00870991
BCAN	-0.00232095
BCAP29	0.00343866
BCAP31	0.00978628
BCAR3	0.00610902
BCAS1	0.00236746
BCAS2	-0.00751576
BCAS3	-0.00118866
BCAS4	-0.00514747
BCAT1	0.01460844
BCAT2	-0.00446822
BCCIP	0.00309246
BCHE	-0.02254738
BCKDHA	-0.00526542
BCKDHB	2.415e-05
BCKDK	-0.00243443
BCL10	0.00335797
BCL11A	-0.0033149
BCL11B	0.01304189
BCL2	-0.01080144
BCL2A1	0.01471437
BCL2L1	0.00150137
BCL2L10	-0.00870599
BCL2L11	0.00485016
BCL2L13	-0.00803216
BCL2L14	0.0131484
BCL2L2	-0.0081772
BCL3	-0.01040522
BCL6	0.00252813
BCL7A	-0.01363307
BCL7B	0.00563815
BCL7C	-0.00918986
BCL9	-0.00675299
BCLAF1	-0.00071
BCO1	0.00405623
BCOR	-0.00479328
BCORL1	-0.00160876
BCR	-0.00034455
BCS1L	0.009794
BDH1	0.00526391
BDH2	-0.0040555
BDKRB1	0.00578312
BDNF	-0.00051757
BEAN1	-3.919e-05
BECN1	0.01124917
BEGAIN	0.0011597
BEND5	-0.00290033
BEST1	-0.00478431
BEST2	0.01393663
BET1	0.01467292
BET1L	0.00315469
BEX1	0.03333966
BEX3	0.01375687
BEX4	0.01536269
BFAR	0.00401417
BFSP1	0.00364203
BFSP2	-8.796e-05
BGN	0.01454609
BHLHB9	0.00728639
BHLHE40	-0.00369403
BHLHE41	0.0259056
BHMT	-0.01112448
BHMT2	-0.00876833
BICC1	0.00185655
BICD1	-0.00310881
BICD2	-0.00795562
BICDL1	9.44e-05
BICRA	0.00053728
BICRAL	-0.00889041
BID	-0.00158054
BIK	-0.00745053
BIN1	0.00337858
BIN2	0.00667293
BIN3	0.00877772
BIRC2	0.0019699
BIRC3	-0.00401823
BIRC5	0.00227171
BIRC7	-0.00202775
BLCAP	-0.00069561
BLK	9.368e-05
BLM	0.00212503
BLMH	0.00221347
